name,height_cm,weight_kg,reach_cm,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,wins,losses,draws
Shayna Baszler,170.18,61.23,,Orthodox,1980-08-08,2.49,30.0,6.36,51.0,0.67,18.0,44.0,1.3,15.0,11.0,0.0
Sheila Gaff,165.1,61.23,,Orthodox,1989-12-29,1.6,50.0,2.89,28.0,0.0,0.0,20.0,0.0,9.0,7.0,0.0
Sheldon Westcott,185.42,77.11,180.34,Southpaw,1984-08-20,2.26,40.0,3.73,37.0,3.23,37.0,14.0,0.0,10.0,3.0,1.0
Shelton Graves,187.96,115.67,193.04,Southpaw,1985-10-23,,,,,,,,,,,
Sherman Pendergarst,185.42,106.59,,Orthodox,1967-08-01,1.23,36.0,3.08,16.0,4.62,100.0,0.0,0.0,11.0,18.0,0.0
Sherrard Blackledge,180.34,70.31,190.5,Orthodox,1993-08-16,,,,,,,,,,,
Sherron Leggett,172.72,70.31,,Southpaw,1978-10-27,,,,,,,,,,,
Sheymon Moraes,172.72,65.77,182.88,Orthodox,1990-10-11,3.0,42.0,3.64,63.0,0.0,0.0,53.0,0.0,11.0,4.0,0.0
Shi Ming,157.48,52.16,152.4,Orthodox,1994-11-14,3.12,36.0,2.92,53.0,0.81,30.0,57.0,0.0,17.0,6.0,0.0
Shimon Smotritsky,187.96,77.11,187.96,Orthodox,2000-08-22,,,,,,,,,,,
Shin Haraguchi,165.1,65.77,172.72,Switch,1998-11-27,,,,,,,,,,,
Shingo Kohara,167.64,61.23,,,,,,,,,,,,,,
Shinsho Anzai,170.18,77.11,177.8,Orthodox,1985-12-01,3.23,58.0,3.75,45.0,1.83,16.0,75.0,0.0,10.0,3.0,0.0
Shinya Aoki,180.34,69.85,,Southpaw,1983-05-09,,,,,,,,,,,
Sho Patrick Usami,175.26,70.31,177.8,Orthodox,2000-05-08,,,,,,,,,,,
Shogo Sato,170.18,77.11,167.64,Southpaw,1993-06-08,,,,,,,,,,,
Shohei Nose,167.64,61.23,172.72,Switch,1997-10-19,,,,,,,,,,,
Shoji Maruyama,170.18,63.05,,Orthodox,1983-04-24,,,,,,,,,,,
Shonie Carter,177.8,77.11,,Southpaw,1972-05-03,1.62,36.0,2.32,47.0,0.75,66.0,75.0,0.0,51.0,31.0,7.0
Shonte Barnes,180.34,83.91,193.04,Southpaw,1987-02-09,,,,,,,,,,,
Shungo Oyama,180.34,83.91,,Southpaw,1974-04-11,,,,,,,,,,,
Shunichi Shimizu,165.1,61.23,,Orthodox,1985-01-31,0.14,33.0,4.68,30.0,0.0,0.0,0.0,0.0,30.0,18.0,11.0
Shuya Kamikubo,165.1,61.23,172.72,Switch,1993-04-12,,,,,,,,,,,
Siala Siliga,185.42,131.54,,Orthodox,1970-10-08,,,,,,,,,,,
Sidney Outlaw,172.72,77.11,187.96,Orthodox,1992-04-11,,,,,,,,,,,
Sidney Silva,190.5,77.11,,Southpaw,1972-02-27,,,,,,,,,,,
Sijara Eubanks,162.56,56.7,170.18,Orthodox,1985-04-27,4.3,43.0,3.43,57.0,1.9,44.0,66.0,0.3,8.0,7.0,0.0
Silvana Gomez Juarez,160.02,52.16,165.1,Orthodox,1984-12-06,4.26,32.0,4.04,61.0,0.0,0.0,30.0,0.0,11.0,5.0,0.0
Sim Kai Xiong,167.64,61.23,170.18,Orthodox,1997-09-06,,,,,,,,,,,
Simeon Thoresen,185.42,77.11,200.66,Orthodox,1984-03-14,3.85,43.0,3.85,64.0,1.12,40.0,50.0,1.7,17.0,6.0,1.0
Simon Biyong,,92.99,,,1991-04-05,,,,,,,,,,,
Sione Latu,182.88,97.52,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sirwan Kakai,165.1,61.23,,Orthodox,1989-10-03,3.57,41.0,4.63,62.0,4.0,42.0,83.0,0.0,12.0,5.0,0.0
Siyar Bahadurzada,180.34,77.11,185.42,Orthodox,1984-04-17,2.91,40.0,3.23,49.0,1.32,61.0,62.0,0.3,24.0,8.0,1.0
Slim Trabelsi,190.5,106.59,,,1993-05-09,,,,,,,,,,,
So Yul Kim,,52.16,,,1997-05-25,,,,,,,,,,,
Soa Palelei,193.04,120.2,205.74,Orthodox,1977-07-12,2.47,57.0,2.68,48.0,2.2,47.0,66.0,0.0,22.0,5.0,0.0
Sodiq Yusuff,175.26,70.31,180.34,Orthodox,1993-05-19,5.27,49.0,4.29,53.0,0.36,23.0,62.0,0.4,13.0,5.0,0.0
Sofia Montenegro,167.64,56.7,170.18,Orthodox,1999-06-18,,,,,,,,,,,
Soichi Nishida,180.34,145.15,,Orthodox,,,,,,,,,,,,
Sokun Koh,185.42,92.99,,,,,,,,,,,,,,
Solomon Hutcherson,180.34,83.91,,Southpaw,1972-08-31,2.59,39.0,2.59,64.0,3.53,100.0,0.0,0.0,11.0,7.0,0.0
Solomon Renfro,175.26,77.11,182.88,Switch,1997-02-05,,,,,,,,,,,
Song Kenan,182.88,77.11,180.34,Orthodox,1990-03-10,4.49,46.0,5.82,51.0,0.42,30.0,73.0,0.0,22.0,9.0,0.0
Song Yadong,172.72,61.23,170.18,Orthodox,1997-12-02,4.58,43.0,4.0,55.0,0.61,38.0,73.0,0.1,22.0,8.0,1.0
Sora Rakhmonova,,56.7,,,1998-06-21,,,,,,,,,,,
Sovannahry Em,162.56,61.23,,,1992-06-26,,,,,,,,,,,
Spencer Fisher,170.18,70.31,172.72,Southpaw,1976-05-09,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,24.0,9.0,0.0
Spencer Hearns,180.34,83.91,,,,,,,,,,,,,,
Spike Carlyle,172.72,65.77,180.34,Switch,1993-05-06,2.55,54.0,3.85,30.0,3.34,36.0,57.0,0.5,9.0,3.0,0.0
Stanislav Nedkov,180.34,92.99,180.34,Orthodox,1981-12-09,3.33,43.0,5.39,43.0,2.77,41.0,0.0,0.0,12.0,2.0,0.0
Stefan Klever,,83.91,,Orthodox,,,,,,,,,,,,
Stefan Leko,187.96,97.52,,Orthodox,1974-06-03,,,,,,,,,,,
Stefan Sekulic,182.88,77.11,190.5,Southpaw,1992-02-12,1.83,50.0,2.83,64.0,2.0,33.0,25.0,0.5,12.0,4.0,0.0
Stefan Struve,210.82,120.2,213.36,Orthodox,1988-02-18,3.12,47.0,4.04,46.0,0.56,46.0,55.0,1.7,33.0,13.0,0.0
Stephan Bonnar,193.04,92.99,200.66,Orthodox,1977-04-04,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0,15.0,9.0,0.0
Stephanie Egger,167.64,61.23,172.72,Orthodox,1988-08-12,2.2,46.0,2.48,52.0,2.48,42.0,50.0,0.6,8.0,5.0,0.0
Stephanie Frausto,157.48,52.16,154.94,Orthodox,1990-09-20,,,,,,,,,,,
Stephanie Luciano,167.64,52.16,165.1,Orthodox,1999-12-16,5.36,41.0,3.38,61.0,0.67,66.0,80.0,0.0,6.0,2.0,1.0
Stephanie Webber,167.64,61.23,,,,,,,,,,,,,,
Stephen Banaszak,182.88,65.77,,,1990-12-07,,,,,,,,,,,
Stephen Bass,175.26,65.77,,Orthodox,1982-11-14,4.87,52.0,5.87,55.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0
Stephen Ledbetter,175.26,65.77,,Orthodox,1982-06-30,,,,,,,,,,,
Stephen Palling,162.56,64.86,,,1967-01-29,,,,,,,,,,,
Stephen Regman,180.34,83.91,193.04,Orthodox,1991-08-05,,,,,,,,,,,
Stephen Thompson,182.88,77.11,190.5,Orthodox,1983-02-11,4.05,46.0,3.0,54.0,0.23,35.0,63.0,0.0,17.0,9.0,1.0
Sterling Ford,177.8,70.31,,,1986-03-12,,,,,,,,,,,
Steve Berger,180.34,77.11,,Orthodox,1973-05-20,1.0,27.0,3.26,36.0,0.84,40.0,16.0,1.7,21.0,23.0,2.0
Steve Bosse,180.34,92.99,182.88,Orthodox,1981-07-29,5.99,52.0,5.38,50.0,0.92,33.0,100.0,0.0,12.0,2.0,0.0
Steve Bruno,177.8,77.11,,Orthodox,1981-11-03,0.96,52.0,3.38,36.0,1.94,25.0,46.0,0.4,15.0,6.0,0.0
Steve Byrnes,182.88,77.11,,Orthodox,,1.2,51.0,2.67,27.0,3.0,60.0,0.0,4.0,6.0,1.0,0.0
Steve Cantwell,187.96,83.91,190.5,Orthodox,1986-12-08,3.63,34.0,5.76,55.0,0.65,30.0,80.0,0.7,7.0,6.0,0.0
Steve Erceg,172.72,56.7,172.72,Orthodox,1995-07-27,4.0,45.0,3.79,52.0,1.15,27.0,62.0,0.4,13.0,4.0,0.0
Steve Garcia,182.88,65.77,190.5,Southpaw,1992-05-22,5.18,48.0,2.2,57.0,0.9,40.0,88.0,0.5,18.0,5.0,0.0
Steve Hadsel,172.72,77.11,,,,,,,,,,,,,,
Steve Jennum,177.8,97.52,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
Steve Judson,180.34,104.33,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Steve Kennedy,180.34,77.11,,Orthodox,1983-03-07,2.28,35.0,5.52,45.0,2.51,33.0,0.0,0.0,24.0,8.0,0.0
Steve Kozola,,70.31,,,,,,,,,,,,,,
Steve Lopez,180.34,70.31,,Orthodox,1984-07-30,1.39,24.0,2.69,62.0,0.0,0.0,37.0,0.0,13.0,6.0,1.0
Steve Mann,185.42,77.11,,,,,,,,,,,,,,
Steve Mensing,180.34,83.91,,Orthodox,1977-12-06,,,,,,,,,,,
Steve Montgomery,193.04,83.91,,Southpaw,1990-12-19,4.85,39.0,4.12,47.0,0.0,0.0,64.0,0.0,9.0,5.0,0.0
Steve Nelmark,182.88,108.86,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Steve Ramirez,170.18,56.7,,,,,,,,,,,,,,
Steve Steinbeiss,190.5,83.91,190.5,Orthodox,1981-05-05,3.92,55.0,1.86,49.0,0.44,50.0,58.0,0.0,9.0,4.0,0.0
Steve Vigneault,177.8,83.91,,Orthodox,1978-02-14,2.19,28.0,5.75,44.0,0.0,0.0,100.0,0.0,12.0,6.0,0.0
Steve White,180.34,79.38,,,,,,,,,,,,,,
Steven Asplund,195.58,118.39,198.12,Orthodox,1998-07-16,,,,,,,,,,,
Steven Ciaccio,182.88,77.11,,,,,,,,,,,,,,
Steven Graham,185.42,131.54,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Steven Koslow,170.18,56.7,175.26,Switch,1997-01-22,0.77,37.0,3.73,40.0,5.28,55.0,0.0,1.1,6.0,1.0,0.0
Steven Nguyen,180.34,65.77,185.42,Switch,1993-05-19,7.47,42.0,7.1,60.0,0.24,100.0,88.0,0.0,10.0,2.0,0.0
Steven Peterson,177.8,65.77,177.8,Orthodox,1990-05-29,4.76,40.0,5.94,53.0,1.42,26.0,64.0,0.7,19.0,11.0,0.0
Steven Siler,180.34,65.77,177.8,Orthodox,1987-02-15,3.21,41.0,2.96,54.0,0.47,21.0,55.0,1.6,29.0,16.0,0.0
Stevie Lynch,177.8,77.11,,Orthodox,,2.47,25.0,7.06,41.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
Stevie Ray,177.8,70.31,177.8,Southpaw,1990-03-25,3.73,44.0,2.93,54.0,0.75,46.0,55.0,0.6,23.0,9.0,0.0
Stewart Nicoll,165.1,56.7,165.1,Orthodox,1996-04-11,3.02,47.0,1.13,40.0,5.66,100.0,0.0,0.0,8.0,1.0,0.0
Stipe Miocic,193.04,108.86,203.2,Orthodox,1982-08-19,4.67,52.0,4.01,52.0,1.74,34.0,65.0,0.0,20.0,5.0,0.0
Stoney Hale,182.88,,,,1979-10-18,,,,,,,,,,,
SuYoung You,167.64,61.23,165.1,Orthodox,1995-12-11,2.28,46.0,1.96,70.0,3.8,47.0,66.0,0.4,16.0,3.0,0.0
Sulangrangbo,175.26,61.23,167.64,Southpaw,2005-07-17,,,,,,,,,,,
Sultan Aliev,180.34,77.11,187.96,Orthodox,1984-09-17,1.41,45.0,2.2,56.0,1.76,38.0,100.0,0.0,15.0,3.0,0.0
Suman Mokhtarian,172.72,65.77,182.88,Orthodox,1992-06-13,2.21,43.0,6.85,48.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0
Sumit Kumar,165.1,56.7,167.64,Orthodox,2000-09-09,,,,,,,,,,,
Sumudaerji,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,18.0,7.0,0.0
Sung Bin Jo,182.88,65.77,182.88,Orthodox,1992-07-17,1.4,33.0,2.67,51.0,1.0,33.0,83.0,1.0,9.0,1.0,0.0
Syuri Kondo,162.56,52.16,167.64,Orthodox,1989-02-08,5.4,44.0,7.22,58.0,0.0,0.0,83.0,0.3,6.0,3.0,0.0
TJ Brown,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,17.0,11.0,0.0
TJ Cook,,92.99,,,1982-09-08,,,,,,,,,,,
TJ Dillashaw,167.64,61.23,170.18,Orthodox,1986-02-07,5.09,41.0,3.47,62.0,1.56,30.0,77.0,0.8,18.0,5.0,0.0
TJ Grant,177.8,70.31,182.88,Orthodox,1984-02-26,3.95,54.0,3.21,56.0,1.63,43.0,36.0,0.6,21.0,5.0,0.0
TJ Hepburn,170.18,70.31,,,,,,,,,,,,,,
TJ Laramie,167.64,65.77,167.64,Orthodox,1997-10-15,1.49,50.0,2.64,38.0,1.44,33.0,40.0,0.0,12.0,5.0,0.0
TJ O'Brien,187.96,70.31,,Orthodox,1987-01-01,3.77,46.0,4.78,57.0,0.94,100.0,0.0,0.0,20.0,8.0,0.0
TJ Waldburger,180.34,77.11,190.5,Orthodox,1988-04-25,2.02,51.0,2.39,40.0,3.03,46.0,40.0,4.8,16.0,9.0,0.0
Tabatha Ricci,154.94,52.16,154.94,Orthodox,1995-02-21,4.18,36.0,5.19,57.0,2.69,37.0,78.0,0.1,12.0,3.0,0.0
Tadao Yasuda,193.04,140.61,,Orthodox,1963-10-09,,,,,,,,,,,
Tae Hyun Bang,175.26,70.31,180.34,Switch,1983-04-15,2.72,38.0,2.07,66.0,0.49,33.0,57.0,0.5,18.0,10.0,0.0
Tae Hyun Lee,198.12,133.81,,Orthodox,1975-01-17,,,,,,,,,,,
Tafon Nchukwi,182.88,83.91,195.58,Orthodox,1994-10-14,5.57,52.0,4.11,54.0,0.76,57.0,64.0,0.0,6.0,4.0,0.0
Tagir Ulanbekov,170.18,56.7,177.8,Southpaw,1991-08-07,3.37,49.0,3.36,52.0,2.94,38.0,62.0,1.6,17.0,2.0,0.0
Tai Bowden,180.34,104.33,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tai Tuivasa,187.96,119.75,190.5,Southpaw,1993-03-16,3.77,46.0,5.18,44.0,0.0,0.0,57.0,0.0,15.0,8.0,0.0
Taiei Kin,180.34,83.91,,Orthodox,1970-07-08,,,,,,,,,,,
Taiga Iwasaki,185.42,83.91,185.42,Orthodox,1997-07-07,,,,,,,,,,,
Taila Santos,167.64,56.7,172.72,Orthodox,1993-06-22,3.39,48.0,2.64,58.0,2.0,76.0,86.0,1.1,19.0,3.0,0.0
Tainara Lisboa,170.18,61.23,170.18,Orthodox,1991-03-02,1.68,43.0,1.42,49.0,1.53,36.0,58.0,0.4,7.0,3.0,0.0
Taiyilake Nueraji,187.96,77.11,190.5,Southpaw,2001-01-12,9.82,53.0,5.01,58.0,1.47,33.0,100.0,0.0,12.0,1.0,0.0
Takafumi Otsuka,167.64,63.05,,Orthodox,,,,,,,,,,,,
Takahiro Oba,172.72,90.72,,Southpaw,,,,,,,,,,,,
Takanori Gomi,170.18,70.31,177.8,Southpaw,1978-09-22,3.81,41.0,3.52,60.0,1.23,65.0,63.0,0.8,35.0,14.0,0.0
Takashi Sato,177.8,77.11,185.42,Southpaw,1990-06-09,2.21,41.0,3.73,44.0,0.76,37.0,60.0,0.0,16.0,7.0,0.0
Takashi Sugiura,180.34,102.06,,Southpaw,1970-05-31,,,,,,,,,,,
Takaya Suzuki,,56.7,,,2004-09-04,,,,,,,,,,,
Takayo Hashi,162.56,61.23,,Orthodox,1977-10-02,,,,,,,,,,,
Takayuki Okada,185.42,131.54,,Orthodox,,,,,,,,,,,,
Takenori Sato,177.8,77.11,,Southpaw,1985-06-08,0.46,33.0,12.92,9.0,0.0,0.0,0.0,0.0,19.0,11.0,7.0
Takeru Uchida,165.1,56.7,172.72,Southpaw,2002-09-30,,,,,,,,,,,
Takeshi Inoue,172.72,65.77,,,1980-03-18,,,,,,,,,,,
Takeshi Yamazaki,172.72,63.05,,Southpaw,,,,,,,,,,,,
Takeya Mizugaki,170.18,61.23,175.26,Orthodox,1983-12-16,3.37,37.0,3.27,57.0,1.46,57.0,70.0,0.1,21.0,11.0,2.0
Talita Alencar,154.94,52.16,147.32,Orthodox,1990-10-17,2.62,33.0,3.77,53.0,2.5,20.0,50.0,0.2,6.0,1.0,1.0
Talita Bernardo,162.56,61.23,172.72,Orthodox,1987-03-04,3.12,42.0,4.04,55.0,1.62,22.0,28.0,0.5,6.0,4.0,0.0
Talita Nogueira,177.8,65.77,,,1985-10-13,,,,,,,,,,,
Tallison Teixeira,200.66,117.03,210.82,Orthodox,1999-12-07,12.83,59.0,8.98,56.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
Tamdan McCrory,193.04,83.91,193.04,Switch,1986-11-05,2.07,49.0,1.6,46.0,2.28,50.0,33.0,2.5,14.0,5.0,0.0
Tamires Vidal,167.64,61.23,172.72,Orthodox,1998-07-27,2.91,53.0,4.46,49.0,0.0,0.0,35.0,0.7,7.0,4.0,0.0
Taneisha Tennant,170.18,65.77,177.8,Orthodox,1989-06-15,,,,,,,,,,,
Tanner Boser,187.96,92.99,190.5,Orthodox,1991-08-02,4.7,52.0,2.75,58.0,0.0,0.0,63.0,0.0,21.0,10.0,1.0
Tarec Saffiedine,177.8,77.11,177.8,Switch,1986-09-06,4.05,47.0,3.06,62.0,0.52,36.0,84.0,0.1,16.0,7.0,0.0
Tateki Matsuda,170.18,56.7,,Orthodox,1986-02-27,3.2,34.0,3.43,69.0,0.0,0.0,16.0,0.0,13.0,8.0,0.0
Tatiana Suarez,165.1,52.16,167.64,Southpaw,1990-12-19,3.22,61.0,1.58,47.0,4.65,47.0,80.0,0.7,11.0,1.0,0.0
Tatsuro Taira,170.18,56.7,177.8,Orthodox,2000-01-27,2.87,60.0,2.54,47.0,3.21,48.0,45.0,1.7,17.0,1.0,0.0
Tatsuya Ando,162.56,65.77,172.72,Southpaw,1990-04-26,,,,,,,,,,,
Tatsuya Iwasaki,175.26,92.99,,Orthodox,,,,,,,,,,,,
Tatsuya Kawajiri,170.18,65.77,175.26,Orthodox,1978-05-08,2.04,44.0,2.01,50.0,3.63,48.0,63.0,1.1,36.0,11.0,2.0
Tatsuya Mizuno,185.42,92.99,,Southpaw,1981-06-02,,,,,,,,,,,
Tatsuya Saika,182.88,70.31,185.42,Orthodox,1990-09-18,,,,,,,,,,,
Taylor Callens,177.8,70.31,,,1991-05-21,,,,,,,,,,,
Taylor Johnson,182.88,83.91,187.96,Switch,1990-11-09,,,,,,,,,,,
Taylor Lapilus,167.64,61.23,185.42,Southpaw,1992-04-08,4.59,48.0,2.61,62.0,0.27,33.0,77.0,0.3,21.0,4.0,0.0
Taylor Moore,177.8,61.23,177.8,Southpaw,1993-10-16,,,,,,,,,,,
Taylor Roberts,180.34,77.11,,,,,,,,,,,,,,
Te Edwards,172.72,70.31,182.88,Orthodox,1990-09-11,1.5,41.0,4.15,44.0,0.72,100.0,44.0,0.0,6.0,3.0,0.0
Tebaris Gordon,185.42,120.2,,Orthodox,1988-07-19,,,,,,,,,,,
Tecia Pennington,154.94,52.16,152.4,Orthodox,1989-08-16,4.78,48.0,3.48,61.0,0.54,13.0,62.0,0.1,15.0,7.0,0.0
Tedd Williams,185.42,124.74,,Orthodox,1969-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
Teddy Ash,185.42,83.91,185.42,Switch,1989-12-27,,,,,,,,,,,
Teemu Packalen,185.42,70.31,190.5,Orthodox,1987-05-22,2.57,54.0,3.91,47.0,2.31,25.0,100.0,1.5,8.0,3.0,0.0
Teila Tuli,182.88,195.04,,Orthodox,1969-06-14,,,,,,,,,,,
Tereza Bleda,175.26,56.7,180.34,Orthodox,2001-11-30,3.02,53.0,1.86,46.0,1.81,27.0,83.0,0.7,7.0,1.0,0.0
Terrance McKinney,177.8,70.31,185.42,Switch,1994-09-15,5.78,56.0,2.58,47.0,3.59,40.0,77.0,2.2,17.0,7.0,0.0
Terrance Saeteurn,167.64,56.7,170.18,Orthodox,1995-05-30,,,,,,,,,,,
Terrell Brown,,83.91,,,1983-04-13,,,,,,,,,,,
Terrence Mitchell,177.8,61.23,187.96,Orthodox,1989-12-30,2.21,34.0,8.85,41.0,3.69,50.0,0.0,0.0,14.0,4.0,0.0
Terrion Ware,172.72,61.23,180.34,Orthodox,1986-03-31,4.02,32.0,6.07,50.0,0.5,22.0,44.0,0.0,17.0,9.0,0.0
Terry Etim,185.42,70.31,185.42,Orthodox,1986-01-11,2.16,35.0,2.53,67.0,0.43,30.0,39.0,1.4,16.0,5.0,0.0
Terry Martin,172.72,83.91,180.34,Orthodox,1980-10-10,2.82,43.0,3.13,54.0,3.1,42.0,92.0,0.0,23.0,11.0,0.0
Teruto Ishihara,170.18,61.23,175.26,Southpaw,1991-07-23,3.26,44.0,3.63,53.0,0.5,16.0,30.0,0.0,10.0,7.0,2.0
Tetsuji Kato,,70.31,,Orthodox,,,,,,,,,,,,
Tetsuya Seki,177.8,70.31,,,1994-02-08,,,,,,,,,,,
Thaddeus Luster,190.5,95.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thales Leites,185.42,83.91,198.12,Orthodox,1981-09-06,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,28.0,9.0,0.0
Thanh Le,175.26,65.77,187.96,Orthodox,1985-08-28,,,,,,,,,,,
Themba Gorimbo,185.42,77.11,195.58,Orthodox,1991-01-23,3.15,61.0,1.09,56.0,4.81,65.0,82.0,0.6,14.0,5.0,0.0
Theo Haig,187.96,83.91,195.58,Orthodox,1996-08-23,,,,,,,,,,,
Theo Rlayang,170.18,65.77,165.1,Orthodox,1994-08-10,,,,,,,,,,,
Thiago Alves,175.26,77.11,177.8,Orthodox,1983-10-03,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,23.0,15.0,0.0
Thiago Moises,175.26,70.31,177.8,Orthodox,1995-03-23,2.48,42.0,4.08,53.0,1.31,35.0,52.0,1.1,19.0,9.0,0.0
Thiago Perpetuo,177.8,77.11,,Orthodox,1987-12-14,5.39,69.0,3.51,51.0,2.82,50.0,66.0,0.0,9.0,4.0,1.0
Thiago Santos,187.96,92.99,193.04,Orthodox,1984-01-07,3.72,48.0,2.57,53.0,0.88,33.0,65.0,0.1,22.0,11.0,0.0
Thiago Silva,187.96,92.99,187.96,Orthodox,1982-11-12,3.92,50.0,2.55,67.0,1.03,47.0,70.0,0.7,19.0,6.0,0.0
Thiago Tavares,170.18,65.77,177.8,Orthodox,1984-11-08,2.0,40.0,2.31,62.0,3.83,42.0,62.0,1.5,21.0,7.0,1.0
Thibault Gouti,177.8,70.31,182.88,Orthodox,1987-02-27,3.68,34.0,5.64,50.0,1.23,80.0,83.0,0.3,12.0,5.0,0.0
Thomas Almeida,170.18,65.77,177.8,Southpaw,1991-07-31,4.84,43.0,4.93,61.0,0.17,14.0,75.0,0.0,22.0,5.0,0.0
Thomas Campbell,,,,,,,,,,,,,,,,
Thomas Denny,177.8,77.11,,Orthodox,1971-04-19,,,,,,,,,,,
Thomas Diagne,185.42,69.85,,,1983-09-03,,,,,,,,,,,
Thomas Gifford,185.42,70.31,190.5,Orthodox,1992-07-26,3.97,37.0,6.45,37.0,0.5,33.0,33.0,0.0,14.0,9.0,0.0
Thomas Longacre,175.26,65.77,,Orthodox,,,,,,,,,,,,
Thomas Paull,170.18,70.31,170.18,Orthodox,1994-10-15,,,,,,,,,,,
Thomas Petersen,185.42,119.75,187.96,Southpaw,1995-03-30,3.74,59.0,2.94,57.0,4.42,66.0,100.0,0.6,10.0,3.0,0.0
Thomas Ramirez,185.42,185.97,,Sideways,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ti Haitao,,61.23,,,,,,,,,,,,,,
Tiago dos Santos e Silva,175.26,65.77,177.8,Orthodox,1987-04-12,3.69,35.0,4.23,59.0,0.63,11.0,33.0,0.3,20.0,7.0,2.0
Tiffany Masters,160.02,52.16,165.1,Orthodox,1994-07-31,,,,,,,,,,,
Tiki Ghosn,177.8,77.11,,Orthodox,1977-02-09,2.78,46.0,2.94,58.0,0.41,50.0,61.0,0.0,10.0,7.0,1.0
Tim Boetsch,182.88,83.91,187.96,Orthodox,1981-01-28,2.93,50.0,2.9,57.0,1.45,34.0,59.0,0.8,21.0,13.0,0.0
Tim Caron,185.42,83.91,,Orthodox,1987-07-24,,,,,,,,,,,
Tim Catalfo,180.34,106.59,,Orthodox,,,,,,,,,,,,
Tim Credeur,190.5,83.91,190.5,Orthodox,1977-07-09,3.59,30.0,3.13,57.0,0.41,100.0,50.0,3.3,12.0,4.0,0.0
Tim Elliott,170.18,56.7,167.64,Southpaw,1986-12-24,3.37,44.0,2.65,57.0,3.71,47.0,59.0,1.1,22.0,13.0,1.0
Tim Gorman,165.1,61.23,,Southpaw,1983-04-29,2.73,31.0,5.57,46.0,1.0,9.0,33.0,0.0,9.0,4.0,0.0
Tim Hague,193.04,117.93,193.04,Orthodox,1983-05-09,2.79,47.0,4.14,46.0,1.72,33.0,85.0,0.9,21.0,13.0,0.0
Tim Kennedy,180.34,83.91,187.96,Orthodox,1979-09-01,2.78,47.0,1.84,62.0,2.58,35.0,70.0,0.7,18.0,6.0,0.0
Tim Lajcik,185.42,102.06,,Orthodox,1965-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0
Tim McKenzie,182.88,83.91,187.96,Orthodox,1982-07-21,1.37,54.0,2.96,44.0,0.0,0.0,28.0,2.1,14.0,9.0,0.0
Tim Means,187.96,77.11,190.5,Orthodox,1984-02-20,5.04,49.0,3.65,60.0,1.14,40.0,64.0,0.2,33.0,17.0,1.0
Tim Roman,185.42,77.11,,,1985-06-08,,,,,,,,,,,
Tim Stout,180.34,83.91,,,1979-02-09,,,,,,,,,,,
Tim Sylvia,203.2,120.2,203.2,Orthodox,1976-03-05,4.23,41.0,2.61,61.0,0.11,100.0,75.0,0.1,31.0,10.0,0.0
Tim Williams,187.96,83.91,193.04,Orthodox,1986-07-03,3.07,38.0,3.55,48.0,1.81,40.0,100.0,0.0,15.0,5.0,0.0
Timmy Cuamba,175.26,65.77,180.34,Orthodox,1999-02-08,3.12,42.0,4.3,58.0,1.11,26.0,80.0,0.0,9.0,3.0,0.0
Timo Feucht,190.5,92.99,200.66,Orthodox,1996-01-18,,,,,,,,,,,
Timothy Johnson,190.5,120.2,195.58,Southpaw,1985-03-13,3.43,45.0,3.08,44.0,1.09,24.0,69.0,0.0,12.0,4.0,0.0
Timur Valiev,167.64,61.23,170.18,Orthodox,1990-01-19,5.19,53.0,3.33,45.0,1.73,40.0,55.0,0.3,18.0,3.0,0.0
Tina Lahdemaki,157.48,52.16,,Orthodox,1988-05-28,1.93,20.0,4.67,57.0,0.0,0.0,16.0,0.0,5.0,1.0,0.0
